living_area_sqm,asking_price_sek,typology
29.0,2775000.0,APARTMENT
39.0,1895000.0,APARTMENT
62.0,1095000.0,APARTMENT
74.0,2450000.0,APARTMENT
106.5,3495000.0,APARTMENT
101.0,2795000.0,APARTMENT
92.6,2850000.0,APARTMENT
59.0,1995000.0,APARTMENT
47.0,2495000.0,APARTMENT
65.0,3850000.0,APARTMENT
40.5,1650000.0,APARTMENT
82.9,4125000.0,APARTMENT
182.0,8775000.0,HOUSE
117.0,2950000.0,ROW_HOUSE
76.5,2695000.0,APARTMENT
146.0,450000.0,HOUSE
63.0,1800000.0,APARTMENT
55.0,1995000.0,APARTMENT
100.0,7450000.0,APARTMENT
38.0,1795000.0,APARTMENT
33.0,2190000.0,APARTMENT
148.0,2995000.0,HOUSE
68.0,3995000.0,APARTMENT
130.0,2995000.0,HOUSE
132.0,4195000.0,ROW_HOUSE
42.0,1395000.0,APARTMENT
76.0,1990000.0,APARTMENT
240.0,2895000.0,HOUSE
220.0,2750000.0,HOUSE
36.6,1795000.0,APARTMENT
63.0,1795000.0,APARTMENT
52.0,1995000.0,APARTMENT
41.9,1675000.0,APARTMENT
110.0,2995000.0,HOUSE
78.0,2450000.0,APARTMENT
55.0,1295000.0,APARTMENT
71.0,2995000.0,APARTMENT
57.5,1950000.0,ROW_HOUSE
53.0,2095000.0,APARTMENT
223.0,3795000.0,HOUSE
92.0,1890000.0,APARTMENT
113.0,6495000.0,HOUSE
35.0,2250000.0,APARTMENT
47.6,1950000.0,APARTMENT
84.5,2550000.0,APARTMENT
73.0,1995000.0,APARTMENT
222.0,5695000.0,HOUSE
73.0,1500000.0,APARTMENT
50.5,1525000.0,APARTMENT
47.5,2995000.0,APARTMENT
104.0,3595000.0,ROW_HOUSE
238.0,6895000.0,HOUSE
93.0,1380000.0,APARTMENT
55.0,950000.0,APARTMENT
41.0,740000.0,APARTMENT
181.0,900000.0,HOUSE
102.0,1100000.0,HOUSE
138.0,650000.0,HOUSE
52.5,890000.0,APARTMENT
76.5,575000.0,APARTMENT
64.0,1995000.0,APARTMENT
191.0,4650000.0,HOUSE
243.0,1600000.0,HOUSE
189.0,650000.0,HOUSE
50.5,1275000.0,APARTMENT
117.0,2495000.0,HOUSE
244.0,3250000.0,HOUSE
58.0,1600000.0,APARTMENT
64.5,1195000.0,APARTMENT
76.0,2190000.0,APARTMENT
74.0,2495000.0,APARTMENT
139.0,5995000.0,APARTMENT
96.0,3595000.0,ROW_HOUSE
45.0,2995000.0,APARTMENT
36.5,1295000.0,APARTMENT
53.0,1950000.0,APARTMENT
75.0,2350000.0,APARTMENT
82.0,4595000.0,APARTMENT
60.0,1675000.0,APARTMENT
70.0,2250000.0,APARTMENT
70.0,150000.0,HOUSE
59.5,1695000.0,APARTMENT
170.0,9800000.0,HOUSE
69.0,4195000.0,APARTMENT
77.5,1175000.0,APARTMENT
54.0,1345000.0,APARTMENT
190.0,2595000.0,HOUSE
89.0,8000000.0,APARTMENT
56.0,4950000.0,APARTMENT
41.0,4495000.0,APARTMENT
75.0,3495000.0,APARTMENT
140.0,2800000.0,HOUSE
63.0,2795000.0,APARTMENT
144.0,7495000.0,HOUSE
74.0,1495000.0,APARTMENT
50.5,2195000.0,APARTMENT
50.0,3495000.0,APARTMENT
176.0,9995000.0,HOUSE
80.0,2595000.0,APARTMENT
81.0,4795000.0,APARTMENT
110.0,9450000.0,APARTMENT
112.0,4195000.0,APARTMENT
77.0,2250000.0,APARTMENT
55.5,780000.0,APARTMENT
85.0,1295000.0,APARTMENT
36.5,1395000.0,APARTMENT
36.5,950000.0,APARTMENT
128.0,1250000.0,APARTMENT
71.0,1695000.0,APARTMENT
130.0,2395000.0,HOUSE
54.0,2350000.0,APARTMENT
59.8,1425000.0,APARTMENT
110.0,6000000.0,HOUSE
42.0,2350000.0,APARTMENT
49.0,1750000.0,APARTMENT
34.0,225000.0,APARTMENT
235.0,1295000.0,HOUSE
45.0,2190000.0,APARTMENT
56.0,450000.0,APARTMENT
59.0,2995000.0,APARTMENT
57.5,750000.0,APARTMENT
60.5,650000.0,APARTMENT
55.0,5995000.0,APARTMENT
135.0,2895000.0,APARTMENT
300.0,4295000.0,HOUSE
45.0,1495000.0,APARTMENT
47.0,1650000.0,APARTMENT
227.0,1695000.0,HOUSE
107.0,2495000.0,ROW_HOUSE
106.0,6000000.0,APARTMENT
59.0,1950000.0,APARTMENT
57.5,995000.0,APARTMENT
55.0,1800000.0,APARTMENT
91.0,5750000.0,APARTMENT
202.0,8290000.0,HOUSE
44.0,4650000.0,APARTMENT
92.0,2375000.0,APARTMENT
64.0,595000.0,APARTMENT
64.0,1895000.0,APARTMENT
42.0,2995000.0,APARTMENT
125.0,2495000.0,APARTMENT
174.0,750000.0,HOUSE
164.0,3975000.0,APARTMENT
198.0,4795000.0,HOUSE
110.0,5450000.0,HOUSE
223.0,1995000.0,HOUSE
40.0,450000.0,APARTMENT
34.0,1499000.0,APARTMENT
107.0,2875000.0,APARTMENT
190.0,4850000.0,HOUSE
47.0,2895000.0,APARTMENT
64.0,3095000.0,APARTMENT
54.8,1850000.0,APARTMENT
85.0,1895000.0,APARTMENT
213.0,5995000.0,HOUSE
53.0,2095000.0,APARTMENT
90.0,2195000.0,APARTMENT
37.0,3675000.0,APARTMENT
62.0,1745000.0,APARTMENT
40.0,1050000.0,APARTMENT
68.0,1295000.0,APARTMENT
45.8,1995000.0,APARTMENT
41.0,2375000.0,APARTMENT
79.0,5495000.0,APARTMENT
92.5,2495000.0,ROW_HOUSE
89.0,1750000.0,APARTMENT
32.0,995000.0,APARTMENT
112.5,3095000.0,ROW_HOUSE
65.0,1625000.0,APARTMENT
85.0,5195000.0,APARTMENT
100.0,995000.0,HOUSE
55.0,2495000.0,APARTMENT
180.0,2595000.0,HOUSE
181.0,6995000.0,HOUSE
172.0,1650000.0,HOUSE
68.0,2595000.0,HOUSE
54.0,1425000.0,APARTMENT
35.0,1695000.0,APARTMENT
49.8,1750000.0,APARTMENT
90.0,2195000.0,APARTMENT
67.0,2295000.0,APARTMENT
299.0,1495000.0,HOUSE
91.0,3295000.0,APARTMENT
90.0,5895000.0,APARTMENT
61.0,1695000.0,APARTMENT
76.0,185000.0,APARTMENT
116.0,5495000.0,APARTMENT
75.0,2450000.0,APARTMENT
213.0,3800000.0,HOUSE
195.0,4495000.0,HOUSE
120.0,8000000.0,APARTMENT
50.0,2795000.0,APARTMENT
21.5,695000.0,APARTMENT
178.0,3050000.0,HOUSE
61.0,1595000.0,APARTMENT
191.0,5995000.0,HOUSE
68.0,2195000.0,APARTMENT
60.0,5250000.0,APARTMENT
82.5,1695000.0,APARTMENT
96.0,3495000.0,ROW_HOUSE
50.0,495000.0,APARTMENT
30.0,1695000.0,APARTMENT
97.0,6990000.0,APARTMENT
82.0,3695000.0,APARTMENT
94.0,3250000.0,APARTMENT
53.0,645000.0,APARTMENT
89.0,3850000.0,APARTMENT
69.0,1695000.0,APARTMENT
88.0,2100000.0,APARTMENT
195.0,5395000.0,HOUSE
68.0,4150000.0,APARTMENT
93.0,1850000.0,APARTMENT
38.9,2750000.0,APARTMENT
106.0,950000.0,HOUSE
65.0,2850000.0,APARTMENT
51.0,1950000.0,APARTMENT
75.0,1895000.0,APARTMENT
103.0,1900000.0,APARTMENT
36.0,1495000.0,APARTMENT
88.0,2495000.0,APARTMENT
47.0,3240000.0,APARTMENT
79.7,2295000.0,APARTMENT
114.0,5595000.0,ROW_HOUSE
31.0,1310000.0,APARTMENT
37.0,2290000.0,APARTMENT
87.0,3695000.0,APARTMENT
140.0,6995000.0,HOUSE
60.0,1095000.0,APARTMENT
64.0,1895000.0,APARTMENT
82.0,1700000.0,APARTMENT
79.0,1075000.0,APARTMENT
79.0,2995000.0,APARTMENT
125.0,4459000.0,HOUSE
105.0,5695000.0,APARTMENT
94.0,4200000.0,APARTMENT
73.0,3925000.0,APARTMENT
53.0,1595000.0,APARTMENT
79.0,3395000.0,APARTMENT
50.0,5545000.0,APARTMENT
197.0,4595000.0,HOUSE
55.0,2290000.0,APARTMENT
96.0,9795000.0,APARTMENT
54.2,1200000.0,APARTMENT
69.5,1250000.0,APARTMENT
287.0,2695000.0,HOUSE
33.0,2250000.0,APARTMENT
69.0,1365000.0,APARTMENT
192.0,9395000.0,HOUSE
115.0,3995000.0,APARTMENT
60.0,2250000.0,APARTMENT
47.5,1653250.0,APARTMENT
101.0,2995000.0,APARTMENT
105.0,1495000.0,HOUSE
43.0,3995000.0,APARTMENT
42.0,2450000.0,APARTMENT
36.0,1790000.0,APARTMENT
52.0,2995000.0,APARTMENT
61.5,675000.0,APARTMENT
175.0,4790000.0,HOUSE
122.8,2450000.0,ROW_HOUSE
138.0,4395000.0,APARTMENT
125.0,1295000.0,HOUSE
58.5,1195000.0,APARTMENT
66.0,1995000.0,APARTMENT
86.0,4725000.0,APARTMENT
55.0,2795000.0,APARTMENT
61.0,895000.0,APARTMENT
55.0,4695000.0,APARTMENT
85.0,2995000.0,APARTMENT
60.0,2995000.0,HOUSE
78.5,1995000.0,APARTMENT
19.0,1475000.0,APARTMENT
61.0,1395000.0,APARTMENT
60.5,775000.0,APARTMENT
79.0,3400000.0,APARTMENT
39.0,1795000.0,APARTMENT
38.0,1150000.0,APARTMENT
194.0,3395000.0,HOUSE
242.0,2995000.0,HOUSE
52.0,1695000.0,APARTMENT
80.9,1795000.0,APARTMENT
85.0,2595000.0,APARTMENT
52.0,1195000.0,APARTMENT
44.0,2195000.0,APARTMENT
80.5,2195000.0,APARTMENT
79.4,1995000.0,APARTMENT
53.0,1895000.0,APARTMENT
76.0,2195000.0,APARTMENT
32.0,225000.0,APARTMENT
142.0,2125000.0,ROW_HOUSE
49.0,1830000.0,APARTMENT
58.0,1995000.0,APARTMENT
47.0,3595000.0,APARTMENT
50.0,2735000.0,APARTMENT
44.6,1135000.0,APARTMENT
148.0,2895000.0,HOUSE
58.0,2250000.0,APARTMENT
45.0,3495000.0,APARTMENT
59.9,1595000.0,APARTMENT
65.0,375000.0,HOUSE
93.0,6895000.0,APARTMENT
102.0,2350000.0,APARTMENT
71.0,2995000.0,APARTMENT
28.0,2995000.0,APARTMENT
71.0,6250000.0,APARTMENT
55.0,1950000.0,APARTMENT
34.9,2090000.0,APARTMENT
83.0,1095000.0,APARTMENT
98.0,745000.0,APARTMENT
153.0,8195000.0,HOUSE
64.0,1400000.0,APARTMENT
93.0,4000000.0,APARTMENT
84.0,5395000.0,APARTMENT
59.0,2495000.0,APARTMENT
66.2,1295000.0,APARTMENT
61.0,1995000.0,APARTMENT
91.0,5795000.0,APARTMENT
72.5,995000.0,APARTMENT
120.0,6375000.0,HOUSE
187.0,1890000.0,HOUSE
148.0,7995000.0,ROW_HOUSE
48.0,1450000.0,APARTMENT
69.3,1825000.0,APARTMENT
110.0,1850000.0,HOUSE
72.0,795000.0,APARTMENT
105.2,2395000.0,APARTMENT
69.0,1895000.0,APARTMENT
95.0,3995000.0,APARTMENT
161.0,5800000.0,HOUSE
59.0,1995000.0,APARTMENT
56.0,5695000.0,APARTMENT
86.0,2995000.0,APARTMENT
73.0,4350000.0,APARTMENT
237.0,595000.0,HOUSE
84.0,7575000.0,APARTMENT
176.0,4995000.0,ROW_HOUSE
92.0,3350000.0,ROW_HOUSE
65.5,1560000.0,APARTMENT
93.5,3200000.0,APARTMENT
107.0,3575000.0,ROW_HOUSE
39.0,1319000.0,APARTMENT
164.0,3700000.0,HOUSE
83.0,2995000.0,ROW_HOUSE
111.0,4995000.0,HOUSE
57.0,495000.0,APARTMENT
53.5,2295000.0,APARTMENT
59.0,1250000.0,APARTMENT
60.5,1500000.0,APARTMENT
100.0,2350000.0,APARTMENT
47.5,599000.0,APARTMENT
97.0,2495000.0,APARTMENT
72.0,325000.0,APARTMENT
58.5,1695000.0,APARTMENT
35.0,1095000.0,APARTMENT
92.0,4650000.0,APARTMENT
165.0,3395000.0,HOUSE
121.0,3500000.0,ROW_HOUSE
98.5,5195000.0,APARTMENT
65.0,1150000.0,APARTMENT
92.0,2000000.0,HOUSE
41.0,425000.0,APARTMENT
166.0,1950000.0,HOUSE
46.0,1795000.0,APARTMENT
52.0,1875000.0,APARTMENT
55.0,1395000.0,APARTMENT
76.5,1695000.0,APARTMENT
87.0,2895000.0,APARTMENT
149.0,1495000.0,APARTMENT
167.0,495000.0,HOUSE
37.0,3495000.0,APARTMENT
39.0,1295000.0,APARTMENT
185.0,4575000.0,HOUSE
126.0,3750000.0,HOUSE
51.0,1695000.0,APARTMENT
61.0,2195000.0,APARTMENT
125.0,6250000.0,APARTMENT
82.0,1600000.0,HOUSE
96.0,4995000.0,APARTMENT
105.0,4595000.0,ROW_HOUSE
33.0,550000.0,APARTMENT
47.0,2995000.0,APARTMENT
150.0,6195000.0,HOUSE
25.0,1395000.0,APARTMENT
31.5,1595000.0,APARTMENT
75.0,1795000.0,APARTMENT
165.0,6795000.0,HOUSE
77.5,1095000.0,APARTMENT
56.0,1325000.0,APARTMENT
108.0,3995000.0,ROW_HOUSE
71.0,1550000.0,APARTMENT
67.0,1295000.0,APARTMENT
74.6,3250000.0,APARTMENT
234.0,2685000.0,HOUSE
219.0,1300000.0,HOUSE
162.0,5250000.0,HOUSE
192.0,2995000.0,HOUSE
133.0,4495000.0,HOUSE
81.0,3995000.0,APARTMENT
199.0,1750000.0,HOUSE
142.0,4700000.0,HOUSE
70.0,3995000.0,APARTMENT
50.0,2300000.0,APARTMENT
76.0,2895000.0,APARTMENT
71.5,1695000.0,APARTMENT
37.0,3150000.0,APARTMENT
44.0,2595000.0,APARTMENT
28.0,2995000.0,APARTMENT
256.0,3975000.0,HOUSE
59.5,1795000.0,APARTMENT
120.0,4195000.0,ROW_HOUSE
58.0,2695000.0,APARTMENT
69.0,2995000.0,APARTMENT
82.0,6950000.0,APARTMENT
66.0,2495000.0,APARTMENT
53.0,525000.0,APARTMENT
60.0,1395000.0,APARTMENT
110.0,3195000.0,ROW_HOUSE
202.0,3995000.0,HOUSE
81.0,3295000.0,APARTMENT
78.0,6795000.0,APARTMENT
36.0,1795000.0,APARTMENT
216.0,2900000.0,HOUSE
41.0,1595000.0,APARTMENT
105.0,2395000.0,ROW_HOUSE
239.0,1795000.0,HOUSE
176.0,3395000.0,HOUSE
200.0,5995000.0,HOUSE
112.0,3495000.0,APARTMENT
74.0,1795000.0,APARTMENT
55.0,2795000.0,APARTMENT
40.0,1495000.0,APARTMENT
77.0,4895000.0,APARTMENT
57.8,3395000.0,APARTMENT
24.4,1395000.0,APARTMENT
188.0,2795000.0,ROW_HOUSE
72.0,2110000.0,APARTMENT
60.0,2950000.0,APARTMENT
54.0,2375000.0,APARTMENT
130.0,1095000.0,HOUSE
169.0,1295000.0,HOUSE
63.0,1850000.0,APARTMENT
44.0,1475000.0,APARTMENT
75.0,3895000.0,APARTMENT
34.5,2500000.0,APARTMENT
118.0,7095000.0,APARTMENT
20.5,495000.0,APARTMENT
56.0,1550000.0,APARTMENT
74.0,3345000.0,APARTMENT
15.0,1495000.0,APARTMENT
207.0,3800000.0,HOUSE
41.0,750000.0,APARTMENT
54.0,2295000.0,APARTMENT
59.0,1195000.0,APARTMENT
183.0,2200000.0,HOUSE
82.0,3750000.0,APARTMENT
97.0,3550000.0,APARTMENT
70.0,2750000.0,APARTMENT
57.5,2295000.0,APARTMENT
57.0,2095000.0,APARTMENT
74.7,1295000.0,APARTMENT
128.0,3600000.0,ROW_HOUSE
329.0,5750000.0,HOUSE
41.5,1990000.0,APARTMENT
79.0,2150000.0,APARTMENT
50.0,1795000.0,APARTMENT
42.5,450000.0,APARTMENT
86.0,3895000.0,APARTMENT
81.0,2150000.0,APARTMENT
70.0,2950000.0,APARTMENT
107.0,5790000.0,APARTMENT
65.0,4795000.0,APARTMENT
72.9,1750000.0,APARTMENT
281.0,1695000.0,HOUSE
50.0,2295000.0,APARTMENT
245.0,3595000.0,HOUSE
146.0,550000.0,HOUSE
101.0,3595000.0,APARTMENT
126.0,2200000.0,HOUSE
91.0,7995000.0,APARTMENT
84.5,2195000.0,APARTMENT
111.5,3995000.0,APARTMENT
41.0,4695000.0,APARTMENT
47.0,1050000.0,APARTMENT
178.0,1925000.0,HOUSE
143.0,6650000.0,APARTMENT
161.0,8500000.0,HOUSE
70.0,2495000.0,APARTMENT
70.8,1750000.0,APARTMENT
203.0,2950000.0,ROW_HOUSE
73.0,4495000.0,APARTMENT
120.0,3795000.0,HOUSE
52.0,275000.0,APARTMENT
95.5,5350000.0,APARTMENT
81.5,1495000.0,APARTMENT
24.0,950000.0,APARTMENT
60.5,895000.0,APARTMENT
58.0,1225000.0,APARTMENT
68.0,2195000.0,APARTMENT
178.0,4950000.0,HOUSE
88.0,3195000.0,APARTMENT
38.0,575000.0,APARTMENT
77.5,395000.0,APARTMENT
101.0,3295000.0,HOUSE
54.0,7450000.0,APARTMENT
49.0,995000.0,APARTMENT
73.1,1195000.0,APARTMENT
109.0,5095000.0,HOUSE
73.0,2895000.0,APARTMENT
65.0,1795000.0,APARTMENT
131.7,7995000.0,ROW_HOUSE
197.0,5650000.0,HOUSE
77.0,1000000.0,APARTMENT
56.0,1895000.0,APARTMENT
80.0,2245000.0,APARTMENT
35.6,1025000.0,APARTMENT
66.0,1695000.0,APARTMENT
42.8,895000.0,APARTMENT
42.0,1195000.0,APARTMENT
54.0,950000.0,APARTMENT
64.0,2095000.0,APARTMENT
102.4,4970000.0,HOUSE
51.0,2275000.0,APARTMENT
54.0,2295000.0,APARTMENT
69.0,1350000.0,APARTMENT
57.0,4095000.0,APARTMENT
64.5,1325000.0,APARTMENT
58.5,1395000.0,APARTMENT
100.0,2695000.0,APARTMENT
123.0,650000.0,HOUSE
27.0,2420000.0,APARTMENT
265.0,4395000.0,HOUSE
77.5,995000.0,APARTMENT
87.0,2395000.0,APARTMENT
82.0,4695000.0,APARTMENT
43.9,2795000.0,APARTMENT
170.0,2795000.0,HOUSE
45.0,2795000.0,APARTMENT
62.5,1995000.0,APARTMENT
177.79999999999998,8125000.0,HOUSE
179.0,1495000.0,HOUSE
96.0,1475000.0,APARTMENT
78.0,2875000.0,APARTMENT
105.0,2695000.0,APARTMENT
54.0,1395000.0,APARTMENT
127.0,795000.0,HOUSE
121.0,4300000.0,HOUSE
47.0,1495000.0,APARTMENT
62.0,4995000.0,APARTMENT
224.0,4300000.0,HOUSE
95.0,3145000.0,APARTMENT
87.0,2795000.0,APARTMENT
134.8,3495000.0,APARTMENT
54.0,895000.0,APARTMENT
81.0,3695000.0,APARTMENT
66.0,3590000.0,APARTMENT
45.0,3250000.0,APARTMENT
60.0,1425000.0,APARTMENT
183.0,3400000.0,HOUSE
142.0,4550000.0,HOUSE
101.5,5995000.0,APARTMENT
24.0,1295000.0,APARTMENT
65.5,650000.0,APARTMENT
194.0,3995000.0,HOUSE
73.0,1395000.0,APARTMENT
155.0,4995000.0,HOUSE
64.0,1650000.0,APARTMENT
156.0,400000.0,HOUSE
54.0,1850000.0,APARTMENT
72.0,2095000.0,APARTMENT
191.0,2750000.0,HOUSE
45.0,3595000.0,APARTMENT
56.0,595000.0,APARTMENT
248.0,5795000.0,HOUSE
145.0,4595000.0,HOUSE
82.5,4195000.0,APARTMENT
149.0,3695000.0,ROW_HOUSE
81.0,675000.0,APARTMENT
88.0,1595000.0,APARTMENT
105.5,2595000.0,APARTMENT
78.0,6895000.0,APARTMENT
78.5,1095000.0,APARTMENT
88.0,5995000.0,APARTMENT
108.0,6375000.0,APARTMENT
42.5,875000.0,APARTMENT
117.0,2995000.0,ROW_HOUSE
51.0,2395000.0,HOUSE
43.0,1495000.0,APARTMENT
160.0,1250000.0,HOUSE
61.0,6495000.0,APARTMENT
109.0,6800000.0,APARTMENT
144.0,1750000.0,HOUSE
72.4,2995000.0,APARTMENT
45.0,1850000.0,APARTMENT
94.0,3690000.0,APARTMENT
34.0,1395000.0,APARTMENT
81.0,4595000.0,APARTMENT
80.0,9250000.0,APARTMENT
268.0,7975000.0,HOUSE
64.0,1250000.0,APARTMENT
75.0,3900000.0,APARTMENT
176.0,4495000.0,HOUSE
61.0,3995000.0,APARTMENT
36.0,695000.0,APARTMENT
24.0,1095000.0,APARTMENT
39.5,1995000.0,APARTMENT
64.4,750000.0,APARTMENT
198.0,7695000.0,HOUSE
41.5,720000.0,APARTMENT
63.0,2795000.0,APARTMENT
43.0,540000.0,APARTMENT
96.0,3595000.0,APARTMENT
227.0,2695000.0,HOUSE
31.0,4000000.0,APARTMENT
57.0,425000.0,APARTMENT
24.0,375000.0,APARTMENT
73.5,3290000.0,APARTMENT
67.0,2350000.0,APARTMENT
121.0,2590000.0,HOUSE
86.0,6100000.0,APARTMENT
115.0,2395000.0,HOUSE
65.0,2995000.0,APARTMENT
69.5,2495000.0,APARTMENT
48.0,1095000.0,APARTMENT
174.0,1175000.0,HOUSE
49.0,2295000.0,APARTMENT
208.0,1250000.0,HOUSE
35.0,1295000.0,APARTMENT
59.0,3095000.0,APARTMENT
76.5,5975000.0,APARTMENT
88.6,4095000.0,APARTMENT
128.0,5495000.0,HOUSE
138.0,5895000.0,HOUSE
81.0,2995000.0,HOUSE
175.0,5995000.0,HOUSE
36.0,640000.0,APARTMENT
102.0,2995000.0,APARTMENT
252.0,9000000.0,APARTMENT
74.0,1395000.0,APARTMENT
108.0,7500000.0,APARTMENT
42.0,2075000.0,APARTMENT
59.5,1295000.0,APARTMENT
53.0,1525000.0,APARTMENT
52.0,1450000.0,APARTMENT
120.0,4250000.0,HOUSE
26.0,2895000.0,APARTMENT
50.0,775000.0,APARTMENT
52.0,1195000.0,APARTMENT
68.0,1595000.0,APARTMENT
46.0,2845000.0,APARTMENT
254.0,2195000.0,HOUSE
258.0,1595000.0,HOUSE
44.0,2095000.0,APARTMENT
182.0,2595000.0,HOUSE
171.0,4150000.0,HOUSE
52.0,595000.0,APARTMENT
155.0,2450000.0,HOUSE
90.0,6495000.0,APARTMENT
79.0,1995000.0,APARTMENT
73.0,2450000.0,ROW_HOUSE
67.0,3350000.0,APARTMENT
112.0,2750000.0,APARTMENT
101.0,4695000.0,APARTMENT
179.0,3550000.0,HOUSE
148.0,5600000.0,APARTMENT
63.0,5995000.0,APARTMENT
163.0,1200000.0,HOUSE
74.0,2095000.0,APARTMENT
24.0,1595000.0,APARTMENT
95.0,3490000.0,HOUSE
75.0,2395000.0,APARTMENT
160.0,5295000.0,HOUSE
212.0,1995000.0,HOUSE
64.1,2495000.0,APARTMENT
190.0,5975000.0,HOUSE
57.0,1890000.0,APARTMENT
55.0,6090000.0,APARTMENT
139.0,3400000.0,HOUSE
78.0,1895000.0,APARTMENT
119.0,4995000.0,APARTMENT
126.0,4895000.0,ROW_HOUSE
234.0,2395000.0,HOUSE
34.0,1395000.0,APARTMENT
56.0,1575000.0,APARTMENT
33.0,930000.0,APARTMENT
63.0,695000.0,APARTMENT
201.0,2325000.0,APARTMENT
237.0,2190000.0,HOUSE
116.0,2995000.0,APARTMENT
109.0,3095000.0,APARTMENT
121.0,2995000.0,APARTMENT
55.0,2195000.0,APARTMENT
85.0,1950000.0,APARTMENT
77.5,2395000.0,APARTMENT
124.0,9995000.0,APARTMENT
52.0,1595000.0,APARTMENT
135.0,3495000.0,HOUSE
150.0,1400000.0,HOUSE
77.0,2450000.0,APARTMENT
40.0,2595000.0,APARTMENT
49.0,1400000.0,APARTMENT
16.0,750000.0,APARTMENT
78.0,1750000.0,APARTMENT
64.5,1675000.0,APARTMENT
135.0,3295000.0,HOUSE
84.5,2495000.0,ROW_HOUSE
41.7,2595000.0,APARTMENT
64.0,1995000.0,APARTMENT
55.0,3995000.0,APARTMENT
81.0,1950000.0,APARTMENT
125.0,1800000.0,HOUSE
59.0,5750000.0,APARTMENT
72.0,4695000.0,APARTMENT
261.0,995000.0,HOUSE
145.0,795000.0,HOUSE
160.0,2595000.0,ROW_HOUSE
176.0,3495000.0,HOUSE
44.0,1645000.0,APARTMENT
54.0,1995000.0,APARTMENT
78.5,2250000.0,APARTMENT
81.0,2100000.0,APARTMENT
82.0,2745000.0,APARTMENT
52.0,2350000.0,APARTMENT
56.0,4395000.0,APARTMENT
99.0,5995000.0,APARTMENT
72.0,3350000.0,APARTMENT
37.0,1545000.0,APARTMENT
50.0,2595000.0,APARTMENT
159.0,7495000.0,HOUSE
301.0,2395000.0,HOUSE
151.0,2095000.0,HOUSE
29.0,795000.0,APARTMENT
80.0,1545000.0,APARTMENT
178.0,6695000.0,HOUSE
52.0,2995000.0,APARTMENT
55.0,1195000.0,APARTMENT
186.0,3995000.0,HOUSE
74.0,3195000.0,APARTMENT
140.0,6490000.0,HOUSE
291.0,3750000.0,HOUSE
69.0,695000.0,APARTMENT
74.0,3950000.0,APARTMENT
37.0,1695000.0,APARTMENT
119.9,775000.0,APARTMENT
66.5,1995000.0,APARTMENT
146.0,1595000.0,APARTMENT
393.0,2495000.0,HOUSE
108.7,2275000.0,APARTMENT
32.0,1695000.0,APARTMENT
43.0,1650000.0,APARTMENT
142.0,3650000.0,ROW_HOUSE
93.8,1495000.0,APARTMENT
124.0,2995000.0,APARTMENT
102.5,2550000.0,APARTMENT
81.0,3195000.0,APARTMENT
57.0,1795000.0,APARTMENT
97.0,3000000.0,HOUSE
33.2,1485000.0,APARTMENT
87.0,2695000.0,APARTMENT
156.0,3895000.0,HOUSE
61.0,1895000.0,APARTMENT
120.0,2995000.0,HOUSE
150.0,7295000.0,HOUSE
92.0,4495000.0,APARTMENT
69.0,2450000.0,APARTMENT
198.0,5950000.0,HOUSE
29.0,1270000.0,APARTMENT
121.0,4350000.0,ROW_HOUSE
61.5,1795000.0,APARTMENT
64.5,1895000.0,APARTMENT
68.0,1850000.0,APARTMENT
225.0,6195000.0,HOUSE
54.5,1350000.0,APARTMENT
54.0,875000.0,APARTMENT
56.0,2398000.0,APARTMENT
52.0,2995000.0,APARTMENT
107.0,2595000.0,APARTMENT
47.0,3095000.0,APARTMENT
45.0,2200000.0,APARTMENT
43.0,925000.0,APARTMENT
67.0,2995000.0,APARTMENT
142.0,4595000.0,ROW_HOUSE
72.0,4495000.0,APARTMENT
35.0,1195000.0,APARTMENT
110.0,6195000.0,APARTMENT
65.0,4695000.0,APARTMENT
51.0,775000.0,APARTMENT
42.0,1450000.0,APARTMENT
117.0,3295000.0,ROW_HOUSE
210.0,2490000.0,HOUSE
89.0,4795000.0,APARTMENT
84.0,1595000.0,APARTMENT
71.0,2795000.0,APARTMENT
52.0,1950000.0,APARTMENT
78.5,3495000.0,APARTMENT
55.0,1850000.0,APARTMENT
62.0,4695000.0,APARTMENT
24.0,1895000.0,APARTMENT
109.0,2295000.0,ROW_HOUSE
347.0,6195000.0,HOUSE
23.0,1595000.0,APARTMENT
153.0,8350000.0,ROW_HOUSE
67.0,2495000.0,APARTMENT
49.0,3150000.0,APARTMENT
224.0,3025000.0,HOUSE
94.0,2350000.0,APARTMENT
56.0,2495000.0,APARTMENT
152.0,3995000.0,HOUSE
62.0,1195000.0,APARTMENT
78.0,2450000.0,APARTMENT
184.0,3650000.0,HOUSE
65.5,1995000.0,APARTMENT
148.0,2895000.0,HOUSE
79.0,495000.0,HOUSE
55.0,795000.0,APARTMENT
41.0,995000.0,APARTMENT
53.0,2650000.0,APARTMENT
33.0,2995000.0,APARTMENT
76.5,2295000.0,ROW_HOUSE
110.0,2995000.0,ROW_HOUSE
95.0,5995000.0,APARTMENT
104.5,975000.0,APARTMENT
63.0,1775000.0,APARTMENT
68.0,1595000.0,APARTMENT
80.0,225000.0,APARTMENT
82.0,2395000.0,APARTMENT
52.0,1395000.0,APARTMENT
99.0,3295000.0,HOUSE
202.0,5495000.0,APARTMENT
73.0,2275000.0,APARTMENT
66.0,1395000.0,APARTMENT
